page,text,font,flags,is_bold,size
1,HAL 4.0 Design History File Index,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,12.0
1,"This document contains confidential, proprietary information of Varian",EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
1,Medical Systems. It may not be copied or reproduced without prior written,EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
1,permission from Varian Medical Systems.,EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
1,Doc Number ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Rev. ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Date,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,D67731 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,05,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,date of last,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,eSign,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,Format L00003436 Rev 03 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.960000038146973
1,Page 1 of 55,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.960000038146973
1,You in bld3,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,"HAL 4.0, HAL 4.0 MR1",EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,18.0
1," Halcyon 4.0, Ethos Radiotherapy System 4.0",EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,18.0
1,Signatures ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,12.0
1,Name ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Title ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Date ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Signature,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Sean Herries ,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,Systems Engineering ,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,e-signature attached,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,Chi Tran ,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,Quality Assurance,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
1,DOCUMENT CHANGE RECORD,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Rev. ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Date ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Author ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Description of change ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Reason for,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,Change,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
1,01 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,02 SEP ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,2022 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1, Nakul ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,V. and,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,Chi T. ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,Initial version ,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Initial version to,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,snapshot the,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,documents,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,generated during,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Design Output,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Review (DOR) HAL,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,4.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,02 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,20 OCT,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,2022,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,Chi T.  ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.0
1,Update for HAL 4.0 DHFi: ,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,1.,EMBEDDED_82DE69DB1DC71A479C7175,4,False,9.960000038146973
1,Added Documents: ,EMBEDDED_82DE69DB1DC71A479C7175,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D48458 Halcyon 4.0 ServiceMode SyDD Rev 5.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,"D49189 Manufacturing Plan Rev 05, 06",EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D48903 HAL 4.0 Marketing Launch Plan Rev 04 and 05,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D49700 HAL 4 Plan for Non-Clinical External Product Evaluation,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,"Rev 02, 03 ",EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D48941 HAL 4.0 Commercial Rollout Plan Rev 7.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D53708 Marketing Claims Library HAL 4.0 Rev 4.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D66209 HAL 4.0 Preclinical External Evaluation System Labeling,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Instructions Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D52220 Product Code Determination Review Report Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D67423 HAL 4.0 Product Technical Requirements Rev 01 and 02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D58308 HAL 4.0 Device Description Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D60463 Halcyon 4.0 TXA SyDD for ADI Hub Rev1,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D70036 HAL 4.0 Software Description Report Rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D68627 HAL 4.0 Significant Changes rev 01 and 02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D25036 Test Automation Overview Document Rev 06,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
1,D26790 HAL Photo Like Images Rev 5.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Update to DHFi for,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,added and re-,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,arranged,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,documents during,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,DOR closure and,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,DTR (for,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Commercialization,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Phase),EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
1,Design History File Index,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,30.0
2,HAL 4.0 Design History File Index,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,12.0
2,"This document contains confidential, proprietary information of Varian",EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
2,Medical Systems. It may not be copied or reproduced without prior written,EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
2,permission from Varian Medical Systems.,EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
2,Doc Number ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
2,Rev. ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
2,Date,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
2,D67731 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
2,05,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
2,date of last,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
2,eSign,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
2,Format L00003436 Rev 03 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.960000038146973
2,Page 2 of 55,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D65469 HAL 4.0 Revision Level History Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D67594 Halcyon 4.0 Console Software Build Procedure Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D67595 Halcyon 4.0 System Build Procedure Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68456 Halcyon 4.0 RTSS Build Procedure Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68550 Halcyon 4.0 Production Image Build Instruction Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68585 TDIS Ember Build Procedure Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68586 IQOQPQ_VM_PA BUILD 33 Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68723 IQOQPQ_VM_PABUILDDIGSIG01 Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D69498 HAL4.0 Revision History Rev 1,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D10532 HAL Glossary Rev 13.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D46704 HAL 4.0 Accessory and Component List Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D48942 HAL 4.0 Commercial Rollout Plan Review Report Rev 5.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D59764 HAL 4.0 Software Bill of Materials Review Report Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,"D49199 Review Report for-HAL4.0 MFG Plan Rev01, 02, 03, 04,",EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,05,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D55213 Review Report for HAL 4.0 Reg Plan rev 4.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D69213 BGM-CONTBoardReview Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D69107 BoardUpgradeSowReviewFull Rev 02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,"D54899 HAL 4.0 Marketing Claims Review Report Rev 1.0, Rev",EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,2.0 and 3.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D58640 HAL 4.0 Periodic QA for IFU Review Report Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D70034 HAL 4.0 Part Compliance Review Report rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D67649 HAL 4.0 DR Summary Review Report rev 03 and 04,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D70297 HAL 4.0 DR Summary Report Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D52227 HAL 4.0 Design Output Review Rev 01 and 02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D69034 HAL 4.0 RCM891189 Validation Test Result Evaluation,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,Rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D48536 HAL 4.0 Design Input Considerations Review Report Rev,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D70086 HAL 4.0 E-Labeling Risk Assessment and Review Report,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D59810 HAL 4.0 HW DFR 3 rev 02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68993 HAL 4 Non-Clinical External Evaluation Closeout Report,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D70066 Halcyon 4.0 Panda Proof of Concept Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D66778 Rev 01 HAL4.0 VeTSL CR PBI Image SBC6911 Log,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68526 HAL 4.0 - Clinical Mode Summative Findings Review,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,Report Rev02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68528 HAL 4.0 - Physics Mode Summative Findings Review,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,Report Rev02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D65245 Rev 2 HAL 4.0 Packaging Validation Protocol Rev 04,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D69513-HAL Rear Light Radiation Test Report Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D69193 HAL 4.0 IEC 62366-1 2015 Usability Assessment Form,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,Rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68514 HAL 4.0 RHA for Auto mAs Failure rev02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68895 HAL 4.0 RHA for Physics Mode Dose rev02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D59555 HAL 4.0 Risk Management Plan rev03,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D56979 HAL 4.0 Risk Management Report rev03,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D68779 HAL 4.0 Risk Control Measures Trace Matrix rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D70153 HAL 4.0 Core Suppliers Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
2,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
2,D67930-Rev02-HAL NPI BOM.pdf,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,HAL 4.0 Design History File Index,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,12.0
3,"This document contains confidential, proprietary information of Varian",EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
3,Medical Systems. It may not be copied or reproduced without prior written,EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
3,permission from Varian Medical Systems.,EMBEDDED_EA807A0A3974A54797D66D,4,False,8.039999961853027
3,Doc Number ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
3,Rev. ,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
3,Date,EMBEDDED_ABC5B73C56CDCF4EA4ED8D,4,False,11.039999961853027
3,D67731 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
3,05,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
3,date of last,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
3,eSign,EMBEDDED_E70F4D7810C87C46B34075,4,False,11.039999961853027
3,Format L00003436 Rev 03 ,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.960000038146973
3,Page 3 of 55,EMBEDDED_E70F4D7810C87C46B34075,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D45070 Hal 4 Applicable Product Standards Rev 1 and 2,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D70082 HAL 4.0 Standard Attestation Rev 01 and 02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D70155 HAL 4.0 Construction Material Data,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D70060 HAL 4.0-GSPR Checklist Rev 1,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D59836 HAL Market History Rev 2.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D69966 HAL 4.0 Compliance Assessment of Product Technical,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,Requirements Rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D70154 HAL 4.0 Machinery Directive Checklist Rev 1,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D70182 HAL 4.0 E-Labeling Checklist Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D64583 HAL 4.0 Quote to Cash Process Review Rev 02 and 03,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,SP-HAL-Halcyon40-B Halcyon 4.0 GOPS Services Plan Rev B,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D54978 Regulatory Plan Rev 5.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D51458 Dragon User Assistance Plan Rev 05,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,P1039652-001-A Halcyon and Ethos Radiotherapy System,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,MPC-RG_4.0 (approval),EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,D48338_HAL 4.0_Clinical Evaluation Plan_Rev02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,D44094_HAL4.0_Clinical Evaluation Report_Rev0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,6,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,D51236 HAL 4.0 Post-Market Clinical Follow-up Plan Rev,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,02,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,D68161-Rev01-HAL4.0 NPI Training Record,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,70002557 ,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,Master Validation Plan  Rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,70002558 ,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,11.039999961853027
3,Master Validation Report  Rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,11.039999961853027
3,D68544 HAL 4.0 Customer Satisfaction Phase Plan Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,2.,EMBEDDED_82DE69DB1DC71A479C7175,4,False,9.960000038146973
3,Rearranged the documents to according category: ,EMBEDDED_82DE69DB1DC71A479C7175,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D54978 Regulatory Plan Rev 1.0 and 2.0 ,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D68504 HAL 4.0 Clinical Investigations Readiness Review Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D68565 HAL 4.0 Investigational Use DR Summary Rev 1.0,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D65361 Halcyon SN6 Lab Maintenance Report HAL4 Production,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,Kit Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D68599 Hal 4.0 Design Verification Trace Matrix Rev01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D68681 HAL 4.0 MDS2 Form Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
3,D65361 Halcyon SN6 Lab Maintenance Report HAL4 Production,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,Kit Rev 01,EMBEDDED_4BF28C5E6825BA4989CF94,4,False,9.960000038146973
3,o,EMBEDDED_5C01B468F351934C944AEE,4,False,9.960000038146973
